host_identity_verified,instant_bookable,construction_year,price,minimum_nights,number_of_reviews,reviews_per_month,review_rate_number,availability_365,cancellation_policy_moderate,cancellation_policy_strict,room_type_Hotel room,room_type_Private room,room_type_Shared room,last_review_year,last_review_month,days_since_last_review,property_age,neighbourhood_freq
0,1,2017.0,484.0,2.0,18.0,0.59,5.0,90.0,True,False,False,True,False,2019,6,2193,8.0,692
0,1,2014.0,572.0,2.0,2.0,0.06,4.0,365.0,True,False,False,True,False,2016,12,3119,11.0,1337
1,0,2017.0,494.0,2.0,62.0,1.94,3.0,40.0,False,True,False,False,False,2019,7,2184,8.0,692
0,1,2005.0,982.0,3.0,12.0,0.4,1.0,63.0,True,False,False,False,False,2019,7,2183,20.0,208
1,0,2008.0,1118.0,2.0,14.0,0.7,4.0,93.0,True,False,False,False,False,2019,6,2208,17.0,811
1,0,2005.0,570.0,2.0,62.0,1.96,1.0,118.0,False,True,False,True,False,2019,7,2185,20.0,519
1,0,2014.0,397.0,1.0,5.0,0.74,3.0,4.0,True,False,False,True,False,2019,2,2335,11.0,3087
1,1,2004.0,1023.0,2.0,27.0,0.88,2.0,246.0,False,False,False,False,False,2019,5,2244,21.0,1337
1,1,2013.0,210.0,4.0,88.0,2.88,3.0,155.0,False,False,False,False,False,2019,7,2185,12.0,2017
1,1,2021.0,1115.0,2.0,13.0,1.71,3.0,365.0,False,False,False,False,False,2019,6,2186,4.0,349
1,1,2021.0,290.0,1.0,23.0,0.74,4.0,364.0,False,True,False,False,True,2018,12,2369,4.0,692
0,1,2013.0,555.0,2.0,2.0,0.06,1.0,64.0,False,True,False,False,False,2017,12,2734,12.0,234
1,0,2007.0,616.0,2.0,3.0,0.09,4.0,90.0,False,True,False,True,False,2017,9,2835,18.0,1205
0,0,2014.0,718.0,5.0,39.0,1.28,1.0,12.0,True,False,False,False,False,2019,5,2242,11.0,249
0,0,2006.0,277.0,2.0,23.0,0.73,3.0,27.0,False,False,False,False,False,2019,6,2207,19.0,1382
0,0,2010.0,469.0,2.0,78.0,2.55,3.0,149.0,True,False,False,False,False,2019,6,2187,15.0,137
0,0,2015.0,983.0,1.0,3.0,0.32,2.0,365.0,False,False,False,True,False,2019,5,2228,10.0,25
0,0,2014.0,349.0,2.0,3.0,0.09,5.0,189.0,False,False,False,True,False,2016,12,3117,11.0,3541
0,1,2008.0,938.0,1.0,41.0,1.56,1.0,273.0,True,False,False,False,False,2019,6,2200,17.0,2418
1,0,2011.0,305.0,4.0,8.0,0.29,4.0,6.0,False,False,False,False,False,2019,1,2364,14.0,1470
0,0,2015.0,904.0,3.0,7.0,0.31,1.0,249.0,True,False,False,True,False,2018,5,2597,10.0,1470
1,0,2020.0,901.0,2.0,3.0,0.33,1.0,54.0,False,True,False,False,False,2018,12,2370,5.0,847
1,0,2012.0,890.0,4.0,8.0,0.27,3.0,3.0,False,True,False,True,False,2017,4,2984,13.0,29
1,0,2003.0,1171.0,8.0,3.0,0.1,2.0,79.0,False,False,False,True,False,2018,6,2578,22.0,189
1,1,2022.0,84.0,2.0,27.0,0.96,3.0,168.0,False,True,False,False,False,2019,6,2207,3.0,591
1,1,2007.0,126.0,2.0,15.0,0.49,5.0,11.0,False,True,False,False,False,2018,9,2466,18.0,1382
1,0,2013.0,546.0,4.0,51.0,1.69,4.0,316.0,False,False,False,True,False,2018,10,2432,12.0,47
1,0,2016.0,894.0,2.0,48.0,1.57,3.0,167.0,True,False,False,False,False,2019,6,2200,9.0,148
1,1,2016.0,517.0,3.0,30.0,1.15,1.0,90.0,False,True,False,True,False,2019,7,2185,9.0,25
1,1,2014.0,915.0,2.0,94.0,3.14,1.0,70.0,False,True,False,True,False,2019,6,2201,11.0,148
0,1,2003.0,997.0,1.0,54.0,1.72,5.0,113.0,False,True,False,True,False,2019,5,2226,22.0,534
1,1,2006.0,480.0,1.0,10.0,0.36,1.0,121.0,False,True,False,True,False,2019,5,2231,19.0,418
0,0,2005.0,337.0,1.0,32.0,1.14,3.0,292.0,False,False,False,True,False,2019,6,2200,20.0,418
1,1,2021.0,227.0,1.0,36.0,1.14,5.0,36.0,False,False,False,False,False,2019,6,2194,4.0,1382
1,0,2008.0,481.0,1.0,24.0,0.8,1.0,324.0,False,True,False,True,False,2019,6,2201,17.0,418
0,0,2008.0,143.0,3.0,1.0,0.03,4.0,365.0,True,False,False,True,False,2016,12,3122,17.0,1337
1,1,2006.0,472.0,3.0,2.0,0.08,4.0,365.0,False,True,False,True,False,2017,6,2937,19.0,1337
1,0,2003.0,996.0,4.0,39.0,1.39,5.0,347.0,False,True,False,True,False,2019,4,2250,22.0,43
1,0,2018.0,75.0,3.0,47.0,1.5,2.0,217.0,False,True,False,True,False,2019,5,2225,7.0,911
0,1,2006.0,722.0,5.0,3.0,0.1,5.0,25.0,False,True,False,False,False,2018,6,2552,19.0,189
1,0,2020.0,821.0,4.0,18.0,0.83,1.0,322.0,False,True,False,True,False,2019,6,2212,5.0,47
1,1,2019.0,957.0,4.0,30.0,1.2,4.0,342.0,False,False,False,True,False,2019,6,2194,6.0,47
1,0,2003.0,318.0,4.0,10.0,0.34,3.0,323.0,False,False,False,True,False,2019,5,2225,22.0,13
1,1,2022.0,808.0,3.0,1.0,0.03,4.0,365.0,True,False,False,True,False,2016,12,3119,3.0,1337
0,0,2014.0,571.0,4.0,23.0,0.87,2.0,312.0,False,True,False,True,False,2019,5,2242,11.0,47
1,1,2008.0,512.0,2.0,57.0,1.86,2.0,306.0,True,False,False,True,False,2019,6,2194,17.0,836
0,1,2016.0,512.0,3.0,1.0,0.03,5.0,365.0,True,False,False,True,False,2016,12,3117,9.0,1337
0,1,2019.0,835.0,3.0,1.0,0.03,2.0,365.0,False,True,False,True,False,2016,12,3117,6.0,1337
0,1,2012.0,1129.0,3.0,43.0,1.36,5.0,5.0,True,False,False,False,False,2019,7,2182,13.0,3087
1,0,2003.0,938.0,4.0,31.0,1.31,1.0,291.0,True,False,False,False,False,2019,7,2185,22.0,847
0,1,2017.0,455.0,1.0,16.0,0.52,1.0,157.0,True,False,False,False,False,2017,11,2781,8.0,116
1,0,2007.0,1135.0,1.0,8.0,0.29,3.0,66.0,False,False,False,False,False,2018,10,2456,18.0,1026
0,1,2012.0,818.0,4.0,63.0,2.02,4.0,1.0,False,True,False,False,False,2019,6,2193,13.0,3087
1,1,2005.0,782.0,2.0,4.0,0.13,5.0,3.0,False,False,False,False,True,2017,12,2736,20.0,271
1,0,2009.0,729.0,2.0,4.0,0.13,2.0,91.0,False,False,False,False,False,2018,4,2621,16.0,1337
1,0,2007.0,1029.0,7.0,4.0,0.3,4.0,127.0,True,False,False,False,False,2019,4,2275,18.0,1026
0,0,2022.0,711.0,1.0,12.0,0.39,4.0,89.0,False,True,False,True,False,2019,5,2228,3.0,43
1,1,2004.0,461.0,2.0,60.0,1.92,4.0,47.0,False,False,False,False,False,2019,7,2185,21.0,2418
0,1,2011.0,707.0,3.0,24.0,0.78,3.0,159.0,False,False,False,True,False,2019,6,2206,14.0,74
1,0,2020.0,124.0,3.0,22.0,0.7,1.0,89.0,False,False,False,True,False,2019,1,2366,5.0,196
1,1,2020.0,586.0,3.0,8.0,0.26,2.0,40.0,False,True,False,True,False,2019,6,2198,5.0,135
1,0,2006.0,299.0,7.0,2.0,0.09,2.0,352.0,False,True,False,False,False,2018,6,2552,19.0,3087
0,1,2008.0,942.0,3.0,38.0,1.21,4.0,14.0,True,False,False,True,False,2019,4,2274,17.0,1323
0,0,2016.0,1178.0,1.0,1.0,0.03,4.0,6.0,False,True,False,True,False,2017,1,3096,9.0,3541
1,1,2020.0,856.0,2.0,16.0,0.87,2.0,29.0,False,True,False,True,False,2019,6,2186,5.0,2017
0,0,2013.0,126.0,2.0,45.0,1.43,2.0,18.0,False,True,False,True,False,2019,6,2187,12.0,2418
1,1,2004.0,690.0,4.0,19.0,0.62,4.0,80.0,False,True,False,False,False,2019,6,2206,21.0,3087
0,0,2022.0,542.0,2.0,7.0,0.23,4.0,201.0,False,False,False,False,False,2019,5,2246,3.0,3541
1,1,2020.0,557.0,5.0,1.0,0.06,1.0,36.0,True,False,False,False,False,2018,3,2670,5.0,250
1,0,2003.0,805.0,2.0,10.0,0.32,5.0,8.0,False,False,False,True,False,2019,6,2188,22.0,2418
0,0,2007.0,462.0,5.0,36.0,1.4,4.0,16.0,False,True,False,False,False,2019,6,2189,18.0,222
1,1,2008.0,312.0,3.0,2.0,0.06,5.0,365.0,False,True,False,True,False,2016,12,3113,17.0,1337
1,0,2018.0,613.0,5.0,30.0,0.98,3.0,318.0,True,False,False,True,False,2019,5,2224,7.0,27
0,0,2011.0,1110.0,2.0,97.0,3.07,3.0,145.0,False,False,False,True,False,2019,6,2192,14.0,1470
0,1,2009.0,529.0,1.0,11.0,0.6,2.0,31.0,False,False,False,True,False,2019,6,2214,16.0,767
0,1,2009.0,781.0,5.0,46.0,1.81,5.0,92.0,True,False,False,False,False,2019,7,2185,16.0,1382
1,1,2010.0,759.0,2.0,1.0,0.07,3.0,39.0,False,True,False,True,False,2018,5,2593,15.0,15
1,0,2014.0,82.0,2.0,3.0,0.1,3.0,180.0,True,False,False,False,False,2018,9,2464,11.0,2418
1,1,2010.0,1191.0,4.0,71.0,2.3,2.0,230.0,False,False,False,False,False,2019,6,2187,15.0,132
1,1,2013.0,853.0,2.0,1.0,0.03,3.0,365.0,False,True,False,True,False,2016,12,3098,12.0,1337
1,0,2013.0,901.0,6.0,7.0,0.23,5.0,19.0,False,False,False,True,False,2019,5,2220,12.0,3087
1,0,2004.0,418.0,2.0,73.0,2.34,1.0,82.0,False,True,False,False,False,2019,6,2192,21.0,88
0,1,2009.0,164.0,2.0,86.0,2.76,3.0,171.0,False,True,False,False,False,2019,6,2206,16.0,7
1,0,2018.0,656.0,2.0,9.0,0.29,5.0,212.0,False,False,False,False,False,2017,8,2859,7.0,836
1,0,2015.0,443.0,4.0,73.0,2.33,3.0,228.0,False,True,False,False,False,2019,6,2192,10.0,3541
1,0,2011.0,537.0,2.0,76.0,2.42,5.0,46.0,False,True,False,True,False,2019,6,2192,14.0,911
0,1,2014.0,1102.0,2.0,50.0,1.65,5.0,6.0,False,False,False,False,False,2019,6,2201,11.0,3541
0,1,2012.0,915.0,2.0,51.0,1.76,1.0,83.0,True,False,False,False,False,2019,6,2186,13.0,3541
0,1,2016.0,1043.0,1.0,18.0,0.6,1.0,173.0,False,True,False,False,False,2019,5,2245,9.0,53
1,0,2004.0,323.0,4.0,4.0,0.13,2.0,8.0,False,True,False,True,False,2019,1,2365,21.0,2017
0,0,2019.0,403.0,1.0,77.0,2.51,2.0,39.0,True,False,False,True,False,2019,6,2204,6.0,3087
0,0,2014.0,395.0,2.0,37.0,1.18,3.0,90.0,False,False,False,True,False,2019,6,2192,11.0,3541
0,0,2006.0,1131.0,1.0,15.0,3.13,1.0,1.0,False,False,False,False,False,2019,6,2193,19.0,591
0,0,2018.0,142.0,1.0,36.0,1.64,1.0,354.0,False,True,False,False,False,2019,6,2207,7.0,1337
0,1,2006.0,820.0,3.0,21.0,0.73,5.0,365.0,False,False,False,False,False,2019,5,2219,19.0,577
0,1,2006.0,494.0,1.0,40.0,1.28,3.0,324.0,True,False,False,True,False,2019,4,2251,19.0,1205
1,0,2006.0,869.0,2.0,21.0,0.81,3.0,313.0,False,True,False,False,False,2019,6,2188,19.0,3087
0,1,2015.0,1157.0,3.0,16.0,0.51,2.0,9.0,False,False,False,True,False,2019,6,2195,10.0,19
0,1,2009.0,481.0,1.0,56.0,1.79,3.0,272.0,False,True,False,True,False,2019,6,2192,16.0,1026
1,0,2006.0,1133.0,1.0,18.0,0.61,5.0,241.0,True,False,False,True,False,2018,11,2417,19.0,418
1,0,2022.0,654.0,1.0,18.0,0.63,1.0,360.0,True,False,False,True,False,2019,6,2199,3.0,418
0,0,2022.0,872.0,2.0,44.0,1.43,5.0,3.0,False,False,False,False,False,2019,5,2235,3.0,3087
1,1,2020.0,562.0,1.0,10.0,0.71,5.0,240.0,False,True,False,True,False,2019,6,2206,5.0,418
0,0,2010.0,163.0,3.0,23.0,0.82,3.0,137.0,False,False,False,True,False,2019,1,2365,15.0,418
0,1,2007.0,550.0,1.0,8.0,0.26,1.0,302.0,True,False,False,True,False,2019,6,2208,18.0,249
0,0,2016.0,102.0,3.0,42.0,1.85,2.0,348.0,False,True,False,False,False,2019,6,2206,9.0,349
1,1,2004.0,412.0,4.0,62.0,2.1,3.0,80.0,False,False,False,False,False,2019,6,2199,21.0,2418
0,0,2012.0,515.0,3.0,73.0,2.79,3.0,69.0,False,True,False,True,False,2019,6,2196,13.0,92
1,1,2011.0,1024.0,2.0,51.0,3.1,3.0,5.0,False,True,False,False,False,2019,7,2179,14.0,3541
1,0,2017.0,961.0,2.0,78.0,2.55,1.0,135.0,False,False,False,False,False,2019,6,2202,8.0,335
1,0,2013.0,304.0,2.0,71.0,2.35,1.0,68.0,False,False,False,False,False,2019,6,2196,12.0,3087
0,1,2018.0,490.0,2.0,34.0,1.11,1.0,34.0,False,True,False,True,False,2018,1,2728,7.0,260
1,0,2007.0,1095.0,8.0,2.0,0.07,1.0,59.0,False,True,False,False,False,2017,5,2955,18.0,3087
1,0,2008.0,126.0,3.0,4.0,0.17,5.0,7.0,False,False,False,False,False,2018,9,2486,17.0,1026
0,1,2014.0,1022.0,1.0,5.0,0.17,2.0,356.0,False,False,False,True,False,2018,10,2438,11.0,335
1,1,2004.0,1168.0,2.0,32.0,1.03,3.0,55.0,True,False,False,False,False,2019,1,2366,21.0,199
1,0,2010.0,882.0,1.0,35.0,1.14,1.0,5.0,True,False,False,True,False,2019,5,2220,15.0,1470
0,0,2005.0,185.0,3.0,6.0,0.22,5.0,88.0,True,False,False,True,False,2019,6,2209,20.0,74
0,0,2016.0,1125.0,2.0,34.0,1.11,2.0,3.0,False,True,False,False,False,2019,5,2220,9.0,400
1,1,2016.0,885.0,2.0,45.0,1.44,1.0,183.0,False,False,False,True,False,2019,7,2185,9.0,767
1,1,2020.0,588.0,1.0,50.0,1.59,2.0,61.0,False,False,False,True,False,2019,6,2198,5.0,836
1,0,2015.0,607.0,1.0,87.0,2.82,1.0,42.0,False,True,False,True,False,2019,7,2185,10.0,418
1,1,2003.0,277.0,2.0,29.0,0.93,3.0,82.0,True,False,False,False,False,2019,6,2209,22.0,3087
1,0,2018.0,1187.0,1.0,14.0,0.51,1.0,326.0,False,True,False,True,False,2019,5,2221,7.0,1205
1,1,2004.0,191.0,1.0,34.0,1.09,5.0,364.0,False,True,False,True,False,2018,10,2430,21.0,208
0,0,2022.0,788.0,3.0,30.0,0.98,1.0,90.0,False,False,False,True,False,2019,6,2188,3.0,1026
0,1,2021.0,878.0,1.0,26.0,0.95,2.0,317.0,False,True,False,False,False,2019,6,2210,4.0,911
1,0,2009.0,1150.0,2.0,68.0,2.22,2.0,69.0,False,False,False,True,False,2019,7,2185,16.0,83
1,0,2009.0,813.0,3.0,17.0,1.16,3.0,334.0,False,True,False,False,False,2019,7,2184,16.0,577
1,0,2006.0,938.0,4.0,29.0,0.97,4.0,15.0,False,True,False,False,False,2019,6,2194,19.0,15
1,0,2020.0,703.0,3.0,64.0,2.15,2.0,72.0,True,False,False,False,False,2019,6,2187,5.0,811
0,0,2010.0,995.0,7.0,2.0,0.07,1.0,12.0,True,False,False,True,False,2017,7,2900,15.0,3087
0,0,2015.0,993.0,2.0,14.0,0.51,5.0,1.0,False,True,False,True,False,2017,9,2844,10.0,253
0,0,2009.0,750.0,4.0,25.0,1.12,3.0,352.0,False,False,False,False,False,2019,5,2220,16.0,911
0,0,2006.0,355.0,2.0,99.0,3.15,3.0,56.0,False,False,False,False,False,2019,6,2194,19.0,148
1,1,2006.0,941.0,4.0,20.0,0.65,2.0,12.0,True,False,False,True,False,2018,12,2371,19.0,1382
1,1,2017.0,558.0,9.0,6.0,0.22,1.0,10.0,False,False,False,True,False,2018,7,2529,8.0,3541
1,0,2021.0,1193.0,3.0,12.0,0.55,1.0,266.0,True,False,False,False,False,2019,5,2220,4.0,199
0,0,2014.0,150.0,4.0,3.0,0.24,2.0,89.0,False,True,False,False,False,2019,4,2260,11.0,85
1,0,2020.0,1200.0,7.0,6.0,0.2,2.0,62.0,False,False,False,True,False,2018,12,2368,5.0,811
0,1,2020.0,346.0,3.0,3.0,0.1,1.0,343.0,True,False,False,True,False,2019,4,2258,5.0,362
0,1,2017.0,955.0,8.0,1.0,0.16,1.0,2.0,True,False,False,True,False,2019,1,2365,8.0,811
1,1,2021.0,934.0,1.0,12.0,0.39,1.0,5.0,True,False,False,True,False,2018,6,2571,4.0,520
1,1,2003.0,361.0,1.0,25.0,0.81,1.0,156.0,True,False,False,True,False,2019,6,2195,22.0,148
1,0,2021.0,1031.0,1.0,46.0,1.65,2.0,152.0,True,False,False,False,False,2019,6,2200,4.0,148
0,1,2022.0,696.0,2.0,52.0,1.7,5.0,62.0,False,True,False,True,False,2019,6,2196,3.0,3087
0,1,2008.0,444.0,3.0,6.0,0.28,1.0,58.0,False,False,False,True,False,2019,6,2191,17.0,249
0,1,2015.0,1127.0,5.0,8.0,0.31,1.0,332.0,True,False,False,True,False,2018,9,2486,10.0,2418
1,0,2006.0,412.0,2.0,77.0,2.66,1.0,61.0,False,True,False,False,False,2019,6,2191,19.0,1470
1,0,2011.0,412.0,2.0,1.0,0.03,1.0,189.0,False,False,False,False,False,2016,12,3121,14.0,3541
0,1,2014.0,1011.0,2.0,1.0,0.03,3.0,189.0,False,False,False,True,False,2017,1,3095,11.0,3541
0,0,2005.0,473.0,2.0,4.0,0.13,1.0,10.0,False,True,False,True,False,2018,8,2490,20.0,452
0,1,2014.0,621.0,1.0,29.0,0.95,2.0,358.0,False,True,False,False,False,2019,6,2195,11.0,348
1,0,2005.0,946.0,2.0,5.0,0.55,4.0,135.0,True,False,False,True,False,2019,4,2253,20.0,2418
1,1,2016.0,247.0,3.0,31.0,1.14,5.0,295.0,False,True,False,False,False,2019,6,2193,9.0,1535
0,0,2011.0,301.0,2.0,3.0,0.1,1.0,364.0,True,False,False,True,False,2017,12,2738,14.0,36
0,1,2019.0,80.0,1.0,93.0,3.0,3.0,2.0,True,False,False,True,False,2019,5,2216,6.0,3541
1,0,2021.0,735.0,2.0,9.0,0.29,3.0,79.0,False,False,False,True,False,2019,7,2179,4.0,2017
1,0,2019.0,87.0,5.0,8.0,0.26,5.0,6.0,False,True,False,True,False,2017,8,2882,6.0,360
1,1,2015.0,208.0,5.0,40.0,1.31,5.0,45.0,False,False,False,True,False,2019,7,2183,10.0,2418
1,0,2014.0,808.0,3.0,53.0,1.73,1.0,243.0,False,False,False,False,False,2019,6,2204,11.0,2017
0,0,2018.0,1147.0,1.0,1.0,0.3,4.0,90.0,False,False,False,True,False,2019,3,2277,7.0,692
1,0,2003.0,444.0,5.0,13.0,0.48,1.0,159.0,False,True,False,False,False,2019,1,2365,22.0,811
1,0,2008.0,783.0,5.0,8.0,0.26,5.0,19.0,True,False,False,False,False,2018,12,2367,17.0,1026
1,1,2019.0,1138.0,2.0,11.0,0.38,4.0,9.0,False,True,False,False,False,2019,1,2365,6.0,1470
0,1,2022.0,86.0,2.0,17.0,0.7,1.0,353.0,False,True,False,True,False,2019,5,2220,3.0,196
0,1,2021.0,342.0,2.0,91.0,3.02,4.0,48.0,False,True,False,False,False,2019,6,2192,4.0,3541
0,1,2017.0,1102.0,5.0,47.0,1.53,5.0,91.0,False,False,False,False,False,2019,6,2215,8.0,3541
1,1,2014.0,780.0,2.0,61.0,1.95,3.0,26.0,True,False,False,True,False,2019,6,2193,11.0,2017
0,1,2010.0,304.0,2.0,30.0,0.96,3.0,61.0,True,False,False,True,False,2019,6,2186,15.0,43
0,0,2021.0,60.0,2.0,19.0,0.67,4.0,244.0,False,True,False,True,False,2019,3,2292,4.0,1382
1,1,2021.0,514.0,3.0,7.0,0.38,4.0,20.0,True,False,False,False,False,2019,6,2198,4.0,1470
0,0,2004.0,1025.0,2.0,64.0,2.04,1.0,348.0,False,True,False,True,False,2019,6,2209,21.0,43
0,0,2016.0,624.0,3.0,78.0,2.49,5.0,55.0,True,False,False,True,False,2019,7,2182,9.0,2418
0,1,2011.0,933.0,4.0,47.0,1.66,5.0,5.0,True,False,False,False,False,2019,6,2192,14.0,1470
1,0,2012.0,746.0,7.0,3.0,0.13,5.0,326.0,True,False,False,True,False,2017,11,2780,13.0,2418
1,0,2015.0,327.0,2.0,77.0,3.63,2.0,9.0,True,False,False,False,False,2019,6,2199,10.0,1535
0,0,2020.0,366.0,3.0,43.0,1.41,4.0,67.0,False,False,False,True,False,2019,6,2192,5.0,3087
1,1,2015.0,1195.0,3.0,53.0,1.98,4.0,220.0,True,False,False,False,False,2019,6,2210,10.0,911
0,1,2003.0,265.0,3.0,17.0,0.55,2.0,129.0,False,False,False,False,False,2019,1,2362,22.0,3087
1,1,2010.0,1035.0,5.0,3.0,0.1,2.0,7.0,False,True,False,False,False,2018,11,2404,15.0,2017
0,0,2008.0,417.0,3.0,3.0,0.1,5.0,365.0,True,False,False,True,False,2017,9,2824,17.0,1337
0,1,2018.0,847.0,3.0,36.0,1.18,3.0,36.0,False,True,False,False,False,2019,6,2198,7.0,1382
1,1,2014.0,713.0,1.0,17.0,0.55,4.0,253.0,False,True,False,False,False,2019,5,2221,11.0,767
0,1,2007.0,1067.0,2.0,45.0,1.47,3.0,112.0,True,False,False,False,False,2019,6,2207,18.0,56
1,0,2021.0,649.0,2.0,57.0,2.36,5.0,56.0,False,True,False,True,False,2019,6,2197,4.0,1382
0,1,2006.0,1023.0,2.0,18.0,0.7,2.0,68.0,False,True,False,False,False,2019,6,2213,19.0,1382
0,0,2009.0,541.0,4.0,33.0,1.2,3.0,346.0,False,True,False,False,False,2019,6,2190,16.0,1026
1,1,2019.0,763.0,3.0,10.0,0.38,2.0,4.0,True,False,False,True,False,2019,7,2185,6.0,3087
0,0,2011.0,213.0,2.0,71.0,2.32,2.0,70.0,False,False,False,True,False,2019,6,2209,14.0,3087
0,1,2020.0,918.0,2.0,85.0,2.73,2.0,171.0,False,True,False,True,False,2019,6,2200,5.0,811
0,1,2016.0,679.0,2.0,46.0,1.5,2.0,234.0,True,False,False,False,False,2019,6,2200,9.0,520
0,1,2010.0,1140.0,2.0,88.0,2.85,3.0,349.0,False,False,False,False,False,2019,6,2195,15.0,271
1,1,2014.0,174.0,6.0,7.0,0.23,4.0,5.0,False,False,False,False,False,2018,8,2491,11.0,400
0,0,2014.0,981.0,3.0,72.0,2.31,1.0,302.0,True,False,False,False,False,2019,6,2194,11.0,3087
1,0,2010.0,376.0,7.0,2.0,0.06,4.0,89.0,False,True,False,True,False,2017,1,3082,15.0,2017
0,0,2009.0,571.0,3.0,37.0,1.18,2.0,258.0,False,True,False,False,False,2019,5,2220,16.0,811
0,0,2005.0,491.0,1.0,47.0,1.58,1.0,354.0,False,True,False,False,True,2019,6,2193,20.0,190
0,1,2008.0,1118.0,7.0,15.0,0.49,5.0,281.0,False,True,False,False,False,2019,1,2365,17.0,591
0,0,2021.0,550.0,3.0,7.0,0.31,2.0,9.0,True,False,False,False,False,2019,2,2323,4.0,847
1,1,2009.0,957.0,2.0,37.0,1.21,5.0,158.0,False,True,False,True,False,2019,1,2338,16.0,412
0,1,2014.0,414.0,3.0,24.0,0.86,3.0,81.0,True,False,False,True,False,2019,6,2187,11.0,1026
1,1,2003.0,249.0,3.0,84.0,2.74,1.0,75.0,True,False,False,True,False,2019,6,2193,22.0,92
1,0,2008.0,683.0,2.0,5.0,0.16,5.0,206.0,True,False,False,True,False,2017,5,2961,17.0,2017
1,1,2011.0,621.0,7.0,11.0,0.35,4.0,188.0,True,False,False,False,False,2018,10,2429,14.0,348
1,1,2021.0,936.0,1.0,46.0,1.5,1.0,31.0,False,False,False,False,False,2019,6,2193,4.0,911
0,1,2004.0,769.0,2.0,34.0,1.11,4.0,29.0,False,True,False,True,False,2019,6,2212,21.0,1470
0,1,2003.0,182.0,2.0,67.0,2.27,2.0,250.0,False,True,False,False,False,2019,6,2195,22.0,3541
1,1,2017.0,397.0,6.0,55.0,1.81,1.0,59.0,True,False,False,False,False,2019,6,2186,8.0,3541
1,0,2017.0,752.0,4.0,23.0,0.76,3.0,17.0,True,False,False,False,False,2019,7,2179,8.0,1205
0,0,2018.0,1100.0,1.0,8.0,0.41,5.0,361.0,True,False,False,False,False,2018,12,2371,7.0,577
0,0,2013.0,724.0,4.0,30.0,1.18,2.0,28.0,False,True,False,True,False,2019,6,2199,12.0,2418
0,1,2018.0,274.0,3.0,74.0,2.42,4.0,84.0,True,False,False,True,False,2019,6,2197,7.0,92
1,0,2015.0,890.0,1.0,73.0,3.32,1.0,34.0,False,False,False,True,False,2019,7,2185,10.0,1026
0,0,2004.0,987.0,2.0,11.0,0.36,5.0,29.0,True,False,False,True,False,2019,6,2188,21.0,249
1,1,2016.0,1132.0,2.0,85.0,2.79,2.0,117.0,False,False,False,True,False,2019,7,2185,9.0,1026
1,0,2007.0,418.0,2.0,68.0,2.28,5.0,232.0,False,True,False,False,False,2019,6,2186,18.0,3541
0,0,2018.0,851.0,3.0,5.0,0.17,3.0,8.0,False,False,False,False,False,2019,6,2191,7.0,1470
0,1,2014.0,1056.0,1.0,7.0,0.23,4.0,89.0,False,True,False,True,False,2019,5,2225,11.0,3087
0,0,2007.0,481.0,2.0,26.0,0.9,3.0,10.0,False,True,False,False,False,2019,4,2265,18.0,66
0,1,2006.0,433.0,4.0,46.0,1.94,2.0,272.0,True,False,False,True,False,2019,6,2186,19.0,1470
0,0,2020.0,258.0,4.0,2.0,0.07,4.0,39.0,False,False,False,True,False,2018,1,2731,5.0,1382
0,1,2011.0,104.0,4.0,10.0,0.33,3.0,26.0,False,True,False,False,False,2017,12,2741,14.0,1382
0,0,2007.0,669.0,3.0,63.0,4.42,1.0,50.0,False,True,False,False,False,2019,6,2188,18.0,360
0,1,2009.0,219.0,3.0,15.0,0.56,4.0,45.0,False,False,False,False,False,2019,7,2184,16.0,250
0,0,2016.0,332.0,4.0,9.0,0.42,4.0,291.0,False,False,False,False,False,2019,1,2361,9.0,3087
1,1,2018.0,305.0,3.0,21.0,0.69,3.0,46.0,True,False,False,True,False,2019,6,2195,7.0,1026
1,1,2005.0,115.0,2.0,93.0,3.02,1.0,217.0,False,True,False,False,False,2019,6,2186,20.0,138
0,0,2019.0,704.0,2.0,53.0,1.8,2.0,169.0,True,False,False,True,False,2019,7,2185,6.0,73
0,1,2019.0,78.0,2.0,63.0,2.06,4.0,110.0,True,False,False,True,False,2019,7,2185,6.0,73
0,0,2007.0,916.0,1.0,86.0,2.76,3.0,236.0,False,True,False,False,False,2019,6,2194,18.0,577
0,0,2014.0,595.0,5.0,14.0,0.45,4.0,9.0,False,True,False,False,False,2019,4,2260,11.0,250
1,1,2012.0,1126.0,1.0,84.0,2.71,1.0,359.0,False,False,False,True,False,2019,6,2193,13.0,847
0,1,2014.0,688.0,2.0,43.0,1.39,1.0,66.0,False,True,False,False,False,2019,5,2238,11.0,348
0,1,2022.0,542.0,1.0,75.0,3.95,5.0,19.0,False,True,False,True,False,2019,6,2193,3.0,847
0,0,2007.0,1018.0,3.0,61.0,2.17,2.0,22.0,False,True,False,True,False,2019,6,2192,18.0,67
1,0,2017.0,386.0,4.0,26.0,1.18,1.0,145.0,False,False,False,False,False,2019,6,2193,8.0,520
1,0,2018.0,879.0,3.0,31.0,1.03,1.0,290.0,False,True,False,False,False,2019,5,2243,7.0,3541
0,0,2011.0,707.0,3.0,79.0,3.69,1.0,257.0,False,False,False,False,False,2019,6,2187,14.0,2418
0,0,2011.0,203.0,2.0,35.0,1.35,5.0,327.0,True,False,False,True,False,2019,6,2188,14.0,1205
